Object ID,Last Year's Month,ADDRESS,Primary Category for Calendar,Category,GA,Festival Name,Website,FilmFreeway / Submissions,Date Changes & Cancellations due to COVID-19,Start Date,End Date,City,State,First Submission Deadline,Last Submission Deadline,Oscar Qualifying (Short Subject),Oscar Qualifying (Doc Short),Film Fest Alliance,Category Start,General,Documentary,Short,Women's,LGBTQ+,Jewish,"Black, African, Afr. Am. (etc)","Asian, As. Am. (etc)","Latino, Latin American (etc)","Native American, Indigenous (etc)","Muslim, Arab, Arab Am. (etc)","Misc. Ethnic, Cultural, Foreign Focus (etc)","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Horror,Underground,Animation,Comedy,Student,Misc. Niche,"Environment, Outdoor, Adventure, Wildlife","Social Justice, Peace",Children's,Dance,Christian,"Experimental, Video Art (etc)"
437,10,"155 Fleet St Portsmouth, NH 03801 United States",General,General,,New Hampshire Film Festival ,https://nhfilmfestival.com/,https://filmfreeway.com/NewHampshireFilmFestival,Postponed until October 2021,10/15/2020,10/18/2020,Portsmouth,NH,5/15/2020,9/1/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
438,,"66 Hanover St #300, Manchester, NH 03101",Jewish,Jewish,,New Hampshire Jewish Film Festival,http://www.nhjewishfilmfestival.org/,---,Postponed,3/19/2020,3/29/2020,Manchester,NH,---,---,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
439,5,"20 Church Street, New Haven, Connecticut 06510",General,General,,New Haven International Film Festival,http://www.newhavenfilmfestival.com/,https://filmfreeway.com/NewHavenFilmFestival,,tbd,tbd,New Haven,CT,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
440,,"6542-A Lower York Rd. #219 New Hope, PA 18938 United States",General,General,,New Hope Film Festival,https://newhopefilmfestival.com/,https://filmfreeway.com/NewHopeFilmFestival,2020 screenings postponed to July 2021,7/17/2020,7/26/2020,New Hope,PA,9/20/2019,2/28/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
441,,"71 Hamilton Street, New Brunswick, New Jersey 08901",General,General,,New Jersey International Film Festival,http://www.njfilmfest.com/,https://filmfreeway.com/NewJerseyInternationalFilmFestival,,1/24/2020,2/23/2020,New Brunswick,NJ,7/25/2019,10/25/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
442,,"760 Northfield Ave West Orange, New Jersey 07052 United States",Jewish,Jewish,,New Jersey Jewish Film Festival,https://jccmetrowest.org/programs/njjff/,https://filmfreeway.com/njjff,Postponed,3/19/2020,3/29/2020,West Orange,NJ,10/14/2019,12/14/2019,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
443,,"2355 Westwood Blvd. #381 Los Angeles, CA 90064 United States",Misc. Niche,Misc. Niche,,New Media Film Festival,https://www.newmediafilmfestival.com/,https://filmfreeway.com/NewMediaFilmFestival,"New Dates: Feb 3-4, 2021",6/3/2020,6/4/2020,Los Angeles,CA,9/3/2019,4/3/2020,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
444,10,"1215 Prytania Street Suite 423 New Orleans, LA 70130 United States",General,General,,New Orleans Film Festival,https://neworleansfilmsociety.org/,https://filmfreeway.com/NewOrleansFilmFestival,New Dates: Nov 4-22,10/14/2020,10/21/2020,New Orleans,LA,1/10/2020,6/19/2020,X,X,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
957,5,"144 West 65th Street, New York, New York 10023 United States","Black, African, Afr. Am. (etc)",Black/African/African American,,New York African Film Festival,http://africanfilmny.org,https://filmfreeway.com/NYAFF27,Postponed (planning to hold events when safe),5/15/2020,5/31/2020,New York,NY,1/4/2020,2/4/2020,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
445,12,"86 Broadway Woodcliff Lake, NJ 07677",Horror,Horror,,"New York City Horror Film Festival, The",https://nychorrorfest.com/,https://filmfreeway.com/NewYorkCityFilmFestival,,12/3/2020,12/6/2020,New York,NY,2/15/2020,9/1/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
446,,"358 West 44th Street Second Floor (Producers Club) New York, NY 10036 United States",General,General,,New York City Independent Film Festival,https://www.nycindieff.com/,https://filmfreeway.com/NYCIndieFF,New Dates: May 31-Jun7,5/10/2020,5/17/2020,New York,NY,8/31/2019,2/5/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
447,,"1350 6th Avenue, New York, New York 10019",General,General,,New York City International Film Festival,http://www.nyciff.com/,https://filmfreeway.com/NEWYORKCITYINTERNATIONALFILMFESTIVALNYCIFF,Postponed,3/23/2020,3/27/2020,New York,NY,6/30/2019,1/20/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
989,10,"189 2nd Avenue, New York, NY 10003 United States",Misc. Niche,Misc. Niche,,New York City Mental Health Film Festival,http://www.mentalhealthfilmfest.nyc,https://filmfreeway.com/NYCMentalHealthFilmFestival,,10/3/2020,10/3/2020,New York,NY,3/31/2020,8/31/2020,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
448,,"358 West 44th Street Producers Club New York, NY 10036 United States",Comedy,"Short, Comedy",,New York City Short Comedy Film Festival,http://nycscff.com/,https://filmfreeway.com/NYCSCFF,Events Canceled; Virtual festival TBA,3/22/2020,3/22/2020,New York,NY,7/31/2019,1/31/2020,,,,,,,x,,,,,,,,,,,,,,x,,,,,,,,
449,10,"New York, NY United States",Short,Short,,New York City Short Film Festival,http://www.nycshorts.com/,https://filmfreeway.com/NewYorkCityShortFilmFestivalNYCShorts,,tbd,tbd,New York,NY,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
450,10,"70 Lincoln Center Plaza, New York, NY 10023",General,General,,New York Film Festival,https://www.filmlinc.org/,---,,tbd,tbd,New York,NY,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
451,,"303 Fifth Avenue, Suite 1007, New York, NY 10016","Misc. Ethnic, Cultural, Foreign Focus (etc)",Misc. Ethnic/Cultural/Foreign Focus,,New York Indian Film Festival,http://www.iaac.us/,https://filmfreeway.com/NYIFF20,Postponed,4/27/2020,5/3/2020,New York,NY,11/15/2019,2/29/2020,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
452,,"225 Broadway, #2730 New York, New York 10007 United States",Children's,Children's,,New York International Children’s Film Festival,https://nyicff.org/,https://filmfreeway.com/NYICFF,Canceled final weekend,2/21/2020,3/15/2020,New York,NY,9/9/2020,11/11/2020,X,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
453,,"144 W 65th St, New York, NY 10023",Jewish,Jewish,,New York Jewish Film Festival,https://www.filmlinc.org/festivals/new-york-jewish-film-festival/,---,,1/15/2020,1/28/2020,New York,NY,8/8/2019,8/8/2019,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
1023,,"630 Second Ave, New York, NY 10016","Misc. Ethnic, Cultural, Foreign Focus (etc)","Misc. Ethnic, Cultural, Foreign Focus (etc)",,New York Kurdish Film and Cultural Festival ,www.nykfcf.com,https://www.nykfcf.com/index/content/call-for-submission/,,tbd,tbd,New York City,NY,tbd,tbd,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
967,8,"234 West 42nd Street, New York, New York 10036 United States","Latino, Latin American (etc)","Latino, Latin American (etc)",,New York Latino Film Festival,http://nylatinofilmfestival.com,https://filmfreeway.com/NewYorkLatinoFilmFestival,Switched to online & Drive-in Sept 14-20,8/12/2020,8/16/2020,New York,NY,3/15/2020,5/15/2020,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,
454,,"308 Bedford Avenue Brooklyn, New York 11211",General,General,,New York Lift-Off Film Festival,https://liftoff.network/,https://filmfreeway.com/NewYorkLiftOffFilmFestival,"Switched to online, July 1",6/21/2020,6/28/2020,Brooklyn,NY,8/12/2019,5/11/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
455,,"15 West 16th Street New York, NY 10011",Jewish,Jewish,,New York Sephardic Jewish Film Festival,http://nysephardifilmfestival.org/,https://filmfreeway.com/NewYorkSephardicFilmFestival,,2/18/2020,2/27/2020,New York,NY,9/21/2019,9/21/2019,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
456,,"22 E. 12th St., New York, New York 10003",Short,Short,,New York Shorts International Film Festival,https://www.nyshorts.net/,https://filmfreeway.com/NYshorts,New Dates: Aug 21-27,5/29/2020,6/4/2020,New York,NY,1/17/2020,4/17/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
810,,"339 Central Avenue, Albany, New York 12206",Short,Short,,New York State International Film Festival,http://www.nysiff.com/,https://filmfreeway.com/NYSIFF,Switched to online Sept 25 - Oct 9,9/25/2020,9/26/2020,Albany,NY,11/30/2019,8/2/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
457,,"6 E 70th St, New York, NY 10021","Environment, Outdoor, Adventure, Wildlife",Environmental/Outdoor/Adventure/Wildlife,,New York WILD Film Festival,http://www.nywildfilmfestival.com/,https://filmfreeway.com/NewYorkWILDFilmFestival,,2/27/2020,3/1/2020,New York,NY,6/10/2019,9/30/2019,,,, ,,,,,,,,,,,,,,,,,,,,x,,,,,
458,6,"49 Washington Street, Newark, NJ, 07102-3176","Black, African, Afr. Am. (etc)",Black/African/African American,,Newark Black Film Festival,https://www.newarkmuseum.org/nbff,---,Canceled,7/9/2020,7/11/2020,Newark,NJ,3/18/2020,3/18/2020,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
911,9,"1 Market Square, Newburyport, Massachusetts 01950 United States",Documentary,Documentary,,Newburyport Documentary Film Festival,https://www.nbptdocufest.org,https://filmfreeway.com/NewburyportDocumentaryFilmFestival,Switched to virtual Sept 18-24,9/18/2020,9/20/2020,Newburyport,MA,4/17/2020,6/19/2020,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,
879,10,"601 West 26th Street, New York, NY 10001",LGBTQ+,LGBTQ+,,NewFest: New York's LGBTQ Film Festival,https://newfest.org/,https://filmfreeway.com/newfest,,10/21/2020,10/27/2020,New York City,NY,4/21/2020,7/27/2020,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,
459,,"2000 Quail Street Newport Beach, CA 92660-1815 United States",General,General,,Newport Beach Film Festival,https://newportbeachfilmfest.com/,https://filmfreeway.com/NewportBeachFilmFestival,New Dates: Aug 6-13,4/23/2020,4/30/2020,Newport Beach,CA,9/27/2019,2/7/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
983,10,"511 Queen Anne Avenue North, Seattle, Washington 98109, United States",Student,Student,,NFFTY (National Film Festival for Talented Youth),https://www.nffty.org,https://filmfreeway.com/NFFTY,,10/22/2020,10/25/2020,Seattle,WA,4/10/2020,7/17/2020,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,
460,,"53 Wall Street, New Haven, CT 06510",Documentary,Documentary,,NHdocs: The New Haven Documentary Film Festival,http://www.nhdocs.com/,https://filmfreeway.com/NHdocs,New Start Date: Aug 18,6/2/2020,6/7/2020,New Haven,CT,1/1/2020,4/25/2020,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,
751,10,"2406 Quenby, Houston, Texas 77005",General,General,,NiFF Houston International Film Festival,http://www.niffhouston.org,https://filmfreeway.com/NIFFHOUSTON,,10/21/2020,10/24/2020,Houston,TX,4/17/2020,9/30/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
461,10,"1550 N. High St. Columbus, OH 43201 United States",Horror,Horror,,Nightmares Film Festival,http://www.nightmaresfest.com/,https://filmfreeway.com/NightmaresFilmFest,,10/22/2020,10/25/2020,Columbus,OH,1/13/2020,9/13/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
928,12,"1200 North Alvarado Street, Los Angeles, California 90026 United States",Misc. Niche,"Misc. Niche, Short",,"Nihilist International Film Festival, The",http://www.nihilists.net/film.html ,https://filmfreeway.com/TheNihilistFilmFestival,,12/10/2020,12/18/2020,Los Angeles,CA,8/1/2020,9/15/2020,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,
851,11,"136 Metropolitan Avenue Brooklyn, NY 11249 United States",Short,Short,,Nitehawk Shorts Film Festival,https://nitehawkshortsfestival.com,https://filmfreeway.com/NitehawkShortsFestival,,tbd,tbd,Brooklyn,NY,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
462,,"5339 Prytania Street, New Orleans, LA 70115",Horror,Horror,,Nola Horror Film Fest,https://nolahorrorfilmfest.com/,https://filmfreeway.com/NOLAHorrorFilmFest,Switched to online,9/24/2020,9/27/2020,New Orleans,LA,12/15/2019,7/5/2020,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
979,,"5339 Prytania Street, New Orleans, LA 70115 United States",Horror,Horror,,NOLA Horror Film Fest,https://nolahff.com,https://filmfreeway.com/NOLAHorrorFilmFest,,9/24/2020,9/27/2020,New Orleans,LA,12/15/2019,7/5/2020,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
463,10,"58 Park Avenue, New York, NY 10016","Misc. Ethnic, Cultural, Foreign Focus (etc)",Misc. Ethnic/Cultural/Foreign Focus,,Nordic International Film Festival,http://www.nordicfilmfest.org/,https://filmfreeway.com/NordicInternationalFilmFestival,,10/21/2020,10/25/2020,New York,NY,3/15/2020,7/15/2020,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
464,3,"815 Princess St, Wilmingotn, NC 28401","Black, African, Afr. Am. (etc)",Black/African/African American,,North Carolina Black Film Festival,http://blackartsalliance.org/,https://filmfreeway.com/NCBlackFilmFestival,,5/14/2020,5/17/2020,Wilmington,NC,3/8/2020,4/25/2020,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
465,,"309 West Morgan Street, Durham, NC 27701",LGBTQ+,LGBTQ+,,North Carolina Gay & Lesbian Film Festival,http://www.carolinatheatre.org/films/festivals/ncglff,https://filmfreeway.com/NorthCarolinaGayLesbianFilmFestival,,8/13/2020,8/16/2020,Durham,NC,4/18/2020,6/6/2020,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,
466,,"5240 Lankershim Boulevard, Los Angeles, California 91601",General,General,,North Hollywood CineFest,https://www.nohocinefest.com/,https://filmfreeway.com/NorthHollywoodCineFest,Postponed,4/9/2020,4/16/2020,Los Angeles,CA,6/24/2019,2/2/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
824,9,"857 Audubon Place, Shreveport, LA 71105",LGBTQ+,LGBTQ+,,North Louisiana Gay & Lesbian Film Festival,http://nlglff.org/,---,,tbd,tbd,Shreveport,LA,tbd,tbd,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,
467,,"Teaneck, NJ 07666",General,General,,Northeast Film Festival,http://www.nefilmfestival.com/,https://filmfreeway.com/NortheastFilmFestival,New Dates: Dec 5-6,9/11/2020,9/13/2020,Teaneck,NJ,12/25/2019,7/15/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
468,,"445 North Main Street, Oshkosh, Wisconsin 54901",Horror,Horror,,Northeast Wisconsin Horror Film Festival,https://www.newhorrorfest.com/,https://filmfreeway.com/NortheastWisconsinHorrorFilmFestival,,10/9/2020,10/11/2020,Oshkosh,WI,2/29/2020,6/6/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
469,,"8900 Little River Turnpike Fairfax, VA 22031 United States",Jewish,Jewish,,Northern Virginia Jewish Film Festival,https://www.jccnv.org/film-festival/northern-virginia-jewish-film-festival/,https://filmfreeway.com/NVJFF,,11/5/2020,11/15/2020,Fairfax,VA,3/6/2020,5/29/2020,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
470,11,"10 Lincoln Center Plaza, New York, NY 10023","Misc. Ethnic, Cultural, Foreign Focus (etc)","Short, Misc. Ethnic/Cultural/Foreign Focus",,NY Portuguese Short Film Festival,http://arteinstitute.org/nypsff/,https://filmfreeway.com/NYPortugueseShortFilmFestival,,5/21/2020,5/22/2020,New York,NY,12/22/2019,3/1/2020,,,, ,,,x,,,,,,,,,x,,,,,,,,,,,,,
471,,"62 East 4th Street, New York, NY 10003",Short,Short,,NYC Downtown Short Film Festival,http://duotheater.org/film.php,https://filmfreeway.com/NYCDowntownShortFilmFestival,New Dates: Sept 11-13,6/10/2020,6/13/2020,New York,NY,6/1/2020,6/1/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
473,,"358 West 44th Street Producers Club New York, NY 10036 United States",Documentary,"Short, Documentary",,NYC Short Documentary Film Festival,http://nycsdff.com/,https://filmfreeway.com/NYCSDFF,Events canceled; virtual festival TBA,3/22/2020,3/22/2020,New York,NY,7/31/2019,1/31/2020,,,,,,x,x,,,,,,,,,,,,,,,,,,,,,,
474,,"231 W. Jefferson Blvd Dallas, TX 75208 United States",General,General,,Oak Cliff Hill Film Festival,http://oakclifffilmfestival.com/,https://filmfreeway.com/filmoakcliff,Canceled; Alternative virtual event June 4,6/4/2020,6/7/2020,Dallas,TX,2/3/2020,4/13/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
475,9,"100 Washington Street, Oakland, California 94607",General,General,,Oakland International Film Festival,http://www.oiff.org/,https://filmfreeway.com/OaklandInternationalFilmFestival,,tbd,tbd,Oakland,CA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
476,8,"217 North Coast Highway, Oceanside, California 92054",General,General,,Oceanside International Film Festival,https://osidefilm.org/,https://filmfreeway.com/OceansideInternationalFilmFestival,,tbd,tbd,Oceanside,CA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
477,,"85 Georgia Avenue, Statesboro, Georgia 30458",Misc. Niche,Misc. Niche,,OgeeChee International History Film Festival,https://ogeecheefilmfestival.org/,https://filmfreeway.com/OIHFF,,2/27/2020,2/29/2020,Statesboro,GA,12/1/2019,12/1/2019,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
478,11,"South Euclid, OH 44121",General,General,,Ohio Independent Film Festival,https://www.ohiofilms.com/,https://filmfreeway.com/oiff,,tbd,tbd,Cleveland,OH,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
479,,"308 West Third Street Oil City, PA 16301 United States",General,General,,Oil Valley Film Festival,http://oilvalleyfilmfestival.weebly.com/,https://filmfreeway.com/OilValleyFilmFestival,New Dates: Dec 4-6,9/4/2020,9/6/2020,Oil City,PA,2/17/2020,8/3/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
480,10,"10942 Encino Drive Oak View, CALIFORNIA 93023 United States",General,General,,Ojai Film Festival,http://www.ojaifilmfestival.com/,https://filmfreeway.com/OjaiFilmFestival,,tbd,tbd,Ojai,CA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
481,,"319 SW 25th St. Oklahoma City, Oklahoma 73109 United States","Latino, Latin American (etc)",Latino/Latin American,,Oklahoma Cine Latino Film Festival,http://historiccapitolhill.com/okcine-latino,https://filmfreeway.com/OklahomaCineLatinoFilmFestival,,3/6/2020,3/7/2020,Oklahoma City,OK,1/6/2020,2/3/2020,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,
825,11,Sagaponack NY 11962,"Latino, Latin American (etc)",Latino/Latin American,,OLA Latino Film Festival of the Hamptons,https://www.olaofeasternlongisland.org,---,,tbd,tbd,Sagaponack,NY,tbd,tbd,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,
482,,"416 Washington Street SE #208 Olympia, WA 98501 United States",General,General,,Olympia Film Festival,http://olympia...ilm-festival/,https://filmfreeway.com/OlympiaFilmFestival,Postponed until further notice (looking at October 2020),4/17/2020,4/25/2020,Olympia,WA,12/13/2019,1/13/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
483,,"2626 Harney Street Omaha, NE 68131 United States",General,General,,Omaha Film Festival,http://www.omahafilmfestival.org/,https://filmfreeway.com/OmahaFilmFestival,,3/3/2020,3/8/2020,Omaha,NE,7/8/2019,12/1/2019,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
800,12,"503 Cedar Ln, Teaneck, NJ 07666",Short,Short,,One Minute Story Film Festival,http://www.oneminutestoryfilmfestival.com/,https://filmfreeway.com/OneMinuteStoryFilmFestival,,tbd,tbd,Teaneck,NJ,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
484,,"450 W 31st 6th floor New York, New York 10001 United States",Short,Short,,One Screen Short Film Festival,https://www.onescreen.org/,https://filmfreeway.com/OneScreen,,2/26/2020,2/26/2020,New York,NY,11/27/2019,12/17/2019,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
485,,"700 College Dr, Decorah, Iowa 52101",General,General,,Oneota Film Festival,http://www.oneotafilmfestival.org/,https://filmfreeway.com/OneotaFilmFestival,,2/13/2020,2/16/2020,Decorah,IA,8/1/2019,10/31/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
486,,"5720 N. Ridge Avenue Chicago, IL 60660","Experimental, Video Art (etc)","Experimental, Video Art (etc)",,Onion City Experimental Film + Video Festival,http://www.onioncityfilmfest.org/,https://filmfreeway.com/OnionCityFF,Postponed,3/12/2020,3/15/2020,Chicago,IL,12/27/2019,1/17/2020,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,x
487,,"Eastsound, WA 98245",General,General,,Orcas Island Film Festival ,http://www.orcasfilmfest.com/,---,,10/8/2020,10/12/2020,Eastsound,WA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
488,12,"25030 SW Parkway Ave #1044 Wilsonville, OR 97070 United States",Documentary,"Short, Documentary",,Oregon Documentary Film Festival,https://info.filmfestivalcircuit.com/oregon-documentary-film-festival,https://filmfreeway.com/OregonDocumentaryFilmFestival,,tbd,tbd,Wilsonville,OR,tbd,tbd,,,,,,x,x,,,,,,,,,,,,,,,,,,,,,,
489,,"Portland, OR 97202",General,General,,Oregon Independent Film Festival ,http://www.oregonindependentfilmfest.com/,https://filmfreeway.com/OregonIndependentFilmFestival,,9/15/2020,9/30/2020,Eugene,OR,11/30/2019,8/8/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
490,,"25030 SW Parkway Ave #1044 Wilsonville, OR 97070 United States",Short,Short,,Oregon Short Film Festival,https://info.filmfestivalcircuit.com/oregon-short-film-festival,https://filmfreeway.com/OregonShortFilmFestival,,2/14/2020,2/16/2020,Wilsonville,OR,7/31/2019,12/31/2019,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
491,6,"400 North High Street, Columbus, Ohio 43215","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Genre,,Origins Film Festival,http://www.originsfilmfestival.com/,https://filmfreeway.com/OriginsFF,,tbd,tbd,Columbus,OH,tbd,tbd,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
492,10,"5131 Gramont Ave Orlando, FL 32812 United States",General,General,,Orlando Film Festival,http://www.orlandofilmfestival.com/,https://filmfreeway.com/OrlandoFilmFestival,,tbd,tbd,Orlando,FL,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
905,,"9800 International Drive, Orlando, Florida 32819 United States",General,General,,Orlando International Film Festival,https://orlandointernationalfilmfestival.org,https://filmfreeway.com/OrlandoInternationalFilmFestival,Canceled,5/23/2020,5/26/2020,Orlando,FL,9/15/2019,2/6/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
493,,"3956 Town Center Blvd., #499 Orlando,, Florida 32837 United States","Black, African, Afr. Am. (etc)",Black/African/African American,,Orlando Urban Film Festival,http://www.orlandouff.com/,https://filmfreeway.com/OrlandoUrbanFilmFestivalOUFF,New Dates: Nov 13-14,5/25/2020,5/25/2020,Orlando,FL,tbd,tbd,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
494,,"681 Venice Boulevard, Los Angeles, California 90291",General,General,,Other Venice Film Festival,http://othervenicefilmfestival.com/,https://filmfreeway.com/OtherVeniceFilmFestival,,10/2/2020,10/4/2020,Los Angeles,CA,3/15/2020,9/1/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
852,12,"2200 North Interstate 35 Frontage Road, Round Rock, Texas 78681","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Genre,,Other Worlds Austin,http://www.otherworldsaustin.com/,https://filmfreeway.com/OtherWorldsAustin,,tbd,tbd,Austin,TX,tbd,tbd,,,x,,,,,,,,,,,,,,x,,,,,,,,,,,,
495,6,"4330 Holly Kansas City, MO 64111 United States",LGBTQ+,LGBTQ+,,OUT HERE NOW: Kansas City LGBT FF,https://www.outherenow.com/,https://filmfreeway.com/OUTHERENOWKansasCityLGBTFilmFestival,,tbd,tbd,Kansas City,MO,tbd,tbd,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,
496,9,"456 Kensington Parc Drive Avondale Estates, GA 30002 United States",LGBTQ+,LGBTQ+,,Out On Film: Atlanta’s LGBT Film Festival,http://www.outonfilm.org/,https://filmfreeway.com/OutOnFilm,,tbd,tbd,Atlanta,GA,tbd,tbd,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,
497,,"3470 Wilshire Boulevard Suite #935 Los Angeles, CA 90010",LGBTQ+,LGBTQ+,,Outfest Fusion LGBTQ People of Color Film Festival,https://www.outfest.org//,https://filmfreeway.com/OutfestFusion,,3/6/2020,3/11/2020,Los Angeles,CA,8/30/2019,11/8/2019,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,
